"MarkettypeID","TradingMonth","Portfolios","RiskPremium1","RiskPremium2","SMB1","SMB2","HML1","HML2","RMW1","RMW2","CMA1","CMA2"
"P9713","2002-08","1","0.005575","0.007575","0.006682","0.006650","0.004671","0.006167","0.012833","0.014473","-0.005752","-0.006927"
"P9714","2002-08","1","0.006575","0.008575","0.006876","0.007182","0.004605","0.006275","0.014585","0.016185","-0.005919","-0.007523"
"P9714","2002-08","2","0.006575","0.008575","0.006007","0.005722","0.000722","0.002595","0.006917","0.008300","-0.002569","-0.002648"
"P9714","2002-08","3","0.006575","0.008575","0.009822","0.010001","-0.001654","-0.001908","0.005509","0.005180","0.000577","0.000536"
"P9709","2002-09","3","-0.056425","-0.054425","-0.002752","-0.004101","-0.001766","-0.001744","0.013361","0.010928","-0.003755","-0.002589"
"P9709","2002-09","2","-0.056425","-0.054425","-0.003676","-0.004711","0.000458","-0.000087","0.011413","0.008464","-0.007108","-0.005348"
"P9709","2002-09","1","-0.056425","-0.054425","-0.003186","-0.004058","0.004239","0.004393","0.020650","0.016547","-0.014966","-0.012689"
"P9713","2002-09","1","-0.055425","-0.054425","-0.003935","-0.004678","0.004392","0.004659","0.018743","0.015126","-0.012265","-0.010146"
"P9713","2002-09","2","-0.055425","-0.054425","-0.004345","-0.005287","0.000591","0.000175","0.010610","0.007940","-0.005777","-0.004255"
"P9713","2002-09","3","-0.055425","-0.054425","-0.003459","-0.004659","-0.000936","-0.000854","0.012677","0.010480","-0.002599","-0.001546"
"P9714","2002-09","2","-0.056425","-0.054425","-0.003676","-0.004711","0.000458","-0.000087","0.011413","0.008464","-0.007108","-0.005348"
"P9714","2002-09","1","-0.056425","-0.054425","-0.003186","-0.004058","0.004239","0.004393","0.020650","0.016547","-0.014966","-0.012689"
"P9714","2002-09","3","-0.056425","-0.054425","-0.002752","-0.004101","-0.001766","-0.001744","0.013361","0.010928","-0.003755","-0.002589"
"P9709","2002-10","3","-0.050425","-0.050425","-0.013132","-0.014235","-0.003637","-0.004827","0.001641","-0.001236","0.004409","0.003374"
"P9709","2002-10","2","-0.050425","-0.050425","-0.013612","-0.014165","-0.002562","-0.003777","-0.002050","-0.005310","0.005568","0.005196"
"P9709","2002-10","1","-0.050425","-0.050425","-0.013758","-0.014699","-0.005245","-0.007363","-0.002207","-0.005760","0.006691","0.006515"
"P9713","2002-10","2","-0.057425","-0.057425","-0.008802","-0.010140","-0.000364","-0.000514","-0.001657","-0.004042","0.001369","0.000936"
"P9713","2002-10","1","-0.057425","-0.057425","-0.009029","-0.010714","-0.003958","-0.004740","-0.002249","-0.004438","-0.000380","-0.001194"
"P9713","2002-10","3","-0.057425","-0.057425","-0.007738","-0.009234","-0.001219","-0.001245","0.001046","-0.000824","0.000843","-0.000269"
"P9714","2002-10","1","-0.050425","-0.050425","-0.013758","-0.014699","-0.005245","-0.007363","-0.002207","-0.005760","0.006691","0.006515"
"P9714","2002-10","2","-0.050425","-0.050425","-0.013612","-0.014165","-0.002562","-0.003777","-0.002050","-0.005310","0.005568","0.005196"
"P9714","2002-10","3","-0.050425","-0.050425","-0.013132","-0.014235","-0.003637","-0.004827","0.001641","-0.001236","0.004409","0.003374"
"P9709","2002-11","3","-0.061425","-0.057425","-0.025798","-0.026987","0.003803","0.007839","0.011922","0.012497","-0.007680","-0.008208"
"P9709","2002-11","2","-0.061425","-0.057425","-0.030462","-0.033075","0.009255","0.013670","0.012083","0.013039","-0.010844","-0.011721"
"P9709","2002-11","1","-0.061425","-0.057425","-0.029786","-0.032056","0.013766","0.018558","0.024088","0.026981","-0.019257","-0.018611"
"P9713","2002-11","2","-0.060425","-0.058425","-0.030534","-0.032783","0.010442","0.014614","0.011549","0.013339","-0.008892","-0.010360"
"P9713","2002-11","3","-0.060425","-0.058425","-0.026198","-0.027237","0.005654","0.009523","0.011911","0.012872","-0.005523","-0.006188"
"P9713","2002-11","1","-0.060425","-0.058425","-0.030192","-0.032138","0.016914","0.021290","0.022889","0.026307","-0.016315","-0.015772"
"P9714","2002-11","2","-0.061425","-0.057425","-0.030462","-0.033075","0.009255","0.013670","0.012083","0.013039","-0.010844","-0.011721"
"P9714","2002-11","3","-0.061425","-0.057425","-0.025798","-0.026987","0.003803","0.007839","0.011922","0.012497","-0.007680","-0.008208"
"P9714","2002-11","1","-0.061425","-0.057425","-0.029786","-0.032056","0.013766","0.018558","0.024088","0.026981","-0.019257","-0.018611"
"P9709","2002-12","3","-0.054425","-0.055425","0.004245","0.003370","-0.013023","-0.012799","0.006658","0.006356","-0.006106","-0.008137"
"P9709","2002-12","2","-0.054425","-0.055425","0.006152","0.004772","-0.012350","-0.013890","0.003402","0.003424","-0.003457","-0.005515"
"P9709","2002-12","1","-0.054425","-0.055425","0.007763","0.006857","-0.015853","-0.017977","0.014413","0.013735","-0.003672","-0.006930"
"P9713","2002-12","3","-0.053425","-0.054425","0.002207","0.001618","-0.011365","-0.011752","0.006578","0.005889","-0.005464","-0.007272"
"P9713","2002-12","1","-0.053425","-0.054425","0.005526","0.004973","-0.014556","-0.016491","0.013316","0.012103","-0.003106","-0.006289"
"P9713","2002-12","2","-0.053425","-0.054425","0.004059","0.003165","-0.011165","-0.012790","0.003535","0.003168","-0.002990","-0.004884"
"P9714","2002-12","1","-0.054425","-0.055425","0.007763","0.006857","-0.015853","-0.017977","0.014413","0.013735","-0.003672","-0.006930"
"P9714","2002-12","3","-0.054425","-0.055425","0.004245","0.003370","-0.013023","-0.012799","0.006658","0.006356","-0.006106","-0.008137"
"P9714","2002-12","2","-0.054425","-0.055425","0.006152","0.004772","-0.012350","-0.013890","0.003402","0.003424","-0.003457","-0.005515"
"P9709","2003-01","3","0.096575","0.097575","0.007539","0.008489","0.003406","0.004937","-0.016570","-0.016503","0.007670","0.009869"
"P9709","2003-01","2","0.096575","0.097575","0.007194","0.007384","0.005494","0.008417","-0.011297","-0.009020","0.010650","0.011951"
"P9709","2003-01","1","0.096575","0.097575","0.006523","0.006794","0.003427","0.006261","-0.023002","-0.020319","0.021953","0.023262"
"P9713","2003-01","1","0.098575","0.099575","0.004667","0.004946","0.000994","0.003163","-0.020965","-0.019307","0.022603","0.024028"
"P9713","2003-01","3","0.098575","0.099575","0.004844","0.005819","0.002058","0.003099","-0.014604","-0.015402","0.007760","0.009708"
"P9713","2003-01","2","0.098575","0.099575","0.005057","0.005249","0.003608","0.005730","-0.010352","-0.009006","0.010897","0.012348"
"P9714","2003-01","1","0.096575","0.097575","0.006523","0.006794","0.003427","0.006261","-0.023002","-0.020319","0.021953","0.023262"
"P9714","2003-01","2","0.096575","0.097575","0.007194","0.007384","0.005494","0.008417","-0.011297","-0.009020","0.010650","0.011951"
"P9714","2003-01","3","0.096575","0.097575","0.007539","0.008489","0.003406","0.004937","-0.016570","-0.016503","0.007670","0.009869"
"P9709","2003-02","3","0.007575","0.007575","0.009898","0.009109","0.003361","0.004255","-0.002360","-0.003483","-0.003610","-0.004886"
"P9709","2003-02","2","0.007575","0.007575","0.011078","0.010648","0.001764","0.001630","-0.002135","-0.003323","-0.001213","-0.001488"
"P9709","2003-02","1","0.007575","0.007575","0.010412","0.009922","0.000209","0.000824","-0.001801","-0.001671","0.003121","0.003817"
"P9713","2003-02","3","0.005575","0.005575","0.011053","0.010355","0.004110","0.005128","-0.001243","-0.002193","-0.004464","-0.005860"
"P9713","2003-02","1","0.005575","0.005575","0.011292","0.010811","0.000428","0.001507","-0.000024","0.000512","0.000861","0.001113"
"P9713","2003-02","2","0.005575","0.005575","0.011885","0.011411","0.002546","0.002713","-0.000503","-0.001374","-0.002528","-0.002985"
"P9714","2003-02","3","0.007575","0.007575","0.009898","0.009109","0.003361","0.004255","-0.002360","-0.003483","-0.003610","-0.004886"
"P9714","2003-02","2","0.007575","0.007575","0.011078","0.010648","0.001764","0.001630","-0.002135","-0.003323","-0.001213","-0.001488"
"P9714","2003-02","1","0.007575","0.007575","0.010412","0.009922","0.000209","0.000824","-0.001801","-0.001671","0.003121","0.003817"
"P9709","2003-03","3","-0.010425","-0.006425","-0.015093","-0.018500","0.015722","0.017593","0.014627","0.013757","-0.005398","-0.006836"
"P9709","2003-03","2","-0.010425","-0.006425","-0.020745","-0.026220","0.015228","0.018755","0.015463","0.016237","-0.009559","-0.011177"
"P9709","2003-03","1","-0.010425","-0.006425","-0.020182","-0.025443","0.020355","0.024045","0.022321","0.022885","-0.012171","-0.015347"
"P9713","2003-03","3","-0.010425","-0.008425","-0.015782","-0.018137","0.015569","0.017792","0.015772","0.014538","-0.006232","-0.007282"
"P9713","2003-03","1","-0.010425","-0.008425","-0.020454","-0.024459","0.018488","0.022815","0.023144","0.023397","-0.012738","-0.015898"
"P9713","2003-03","2","-0.010425","-0.008425","-0.020989","-0.025185","0.014128","0.018142","0.016384","0.016804","-0.010328","-0.011614"
"P9714","2003-03","2","-0.010425","-0.006425","-0.020745","-0.026220","0.015228","0.018755","0.015463","0.016237","-0.009559","-0.011177"
"P9714","2003-03","1","-0.010425","-0.006425","-0.020182","-0.025443","0.020355","0.024045","0.022321","0.022885","-0.012171","-0.015347"
"P9714","2003-03","3","-0.010425","-0.006425","-0.015093","-0.018500","0.015722","0.017593","0.014627","0.013757","-0.005398","-0.006836"
"P9709","2003-04","3","-0.006425","0.000575","-0.034233","-0.039245","0.037954","0.042909","0.036429","0.035566","-0.020589","-0.022168"
"P9709","2003-04","2","-0.006425","0.000575","-0.047588","-0.054995","0.035840","0.042711","0.038557","0.038856","-0.028837","-0.029783"
"P9709","2003-04","1","-0.006425","0.000575","-0.047753","-0.054585","0.051901","0.059679","0.061531","0.062295","-0.031913","-0.033524"
"P9713","2003-04","1","-0.004425","0.000575","-0.048690","-0.055057","0.053663","0.061178","0.062413","0.062792","-0.030656","-0.031523"
"P9713","2003-04","3","-0.004425","0.000575","-0.036183","-0.041129","0.037495","0.042410","0.040998","0.039472","-0.017487","-0.018944"
"P9713","2003-04","2","-0.004425","0.000575","-0.048509","-0.055514","0.035976","0.042990","0.041418","0.041099","-0.027011","-0.028031"
"P9714","2003-04","2","-0.006425","0.000575","-0.047588","-0.054995","0.035840","0.042711","0.038557","0.038856","-0.028837","-0.029783"
"P9714","2003-04","1","-0.006425","0.000575","-0.047753","-0.054585","0.051901","0.059679","0.061531","0.062295","-0.031913","-0.033524"
"P9714","2003-04","3","-0.006425","0.000575","-0.034233","-0.039245","0.037954","0.042909","0.036429","0.035566","-0.020589","-0.022168"
"P9709","2003-05","3","0.041575","0.040575","-0.017196","-0.019780","0.008214","0.007771","-0.005375","-0.006577","-0.002468","-0.001429"
"P9709","2003-05","2","0.041575","0.040575","-0.014567","-0.015278","0.006345","0.004641","-0.004478","-0.007138","-0.000270","0.001449"
"P9709","2003-05","1","0.041575","0.040575","-0.014680","-0.015592","0.010202","0.008610","-0.012041","-0.015409","0.001435","0.003644"
"P9713","2003-05","1","0.040575","0.040575","-0.013180","-0.013203","0.010698","0.009435","-0.008264","-0.010764","-0.001001","0.000012"
"P9713","2003-05","3","0.040575","0.040575","-0.014899","-0.016581","0.008259","0.007680","-0.004702","-0.006094","-0.004634","-0.004327"
"P9713","2003-05","2","0.040575","0.040575","-0.013210","-0.013213","0.006448","0.005103","-0.002479","-0.004646","-0.002304","-0.001232"
"P9714","2003-05","3","0.041575","0.040575","-0.017196","-0.019780","0.008214","0.007771","-0.005375","-0.006577","-0.002468","-0.001429"
"P9714","2003-05","2","0.041575","0.040575","-0.014567","-0.015278","0.006345","0.004641","-0.004478","-0.007138","-0.000270","0.001449"
"P9714","2003-05","1","0.041575","0.040575","-0.014680","-0.015592","0.010202","0.008610","-0.012041","-0.015409","0.001435","0.003644"
"P9709","2003-06","3","-0.062425","-0.059425","-0.004111","-0.002555","-0.002899","-0.002160","-0.000104","0.001963","0.003708","0.002911"
"P9709","2003-06","2","-0.062425","-0.059425","-0.004284","-0.004533","0.003404","0.005440","0.003083","0.007083","0.005442","0.004986"
"P9709","2003-06","1","-0.062425","-0.059425","-0.003361","-0.002979","0.007431","0.010479","0.006339","0.011238","-0.000948","-0.002307"
"P9713","2003-06","1","-0.061425","-0.058425","-0.003455","-0.002489","0.006430","0.008333","0.004726","0.009353","-0.001104","-0.003097"
"P9713","2003-06","2","-0.061425","-0.058425","-0.004459","-0.004082","0.002311","0.003781","0.002147","0.005796","0.005319","0.004416"
"P9713","2003-06","3","-0.061425","-0.058425","-0.004649","-0.002395","-0.003674","-0.003554","-0.001081","0.000402","0.003118","0.001935"
"P9714","2003-06","2","-0.062425","-0.059425","-0.004284","-0.004533","0.003404","0.005440","0.003083","0.007083","0.005442","0.004986"
"P9714","2003-06","3","-0.062425","-0.059425","-0.004111","-0.002555","-0.002899","-0.002160","-0.000104","0.001963","0.003708","0.002911"
"P9714","2003-06","1","-0.062425","-0.059425","-0.003361","-0.002979","0.007431","0.010479","0.006339","0.011238","-0.000948","-0.002307"
"P9709","2003-07","3","-0.012425","-0.011425","-0.037743","-0.036667","0.002073","0.005836","0.012938","0.013656","-0.001799","-0.003986"
"P9709","2003-07","2","-0.012425","-0.011425","-0.039601","-0.040138","0.005469","0.008740","0.014931","0.017173","-0.002504","-0.002221"
"P9709","2003-07","1","-0.012425","-0.011425","-0.037509","-0.037167","0.009863","0.012740","0.019225","0.023741","-0.011744","-0.012870"
"P9713","2003-07","2","-0.007425","-0.008425","-0.042678","-0.041988","0.007436","0.010767","0.017421","0.019759","-0.003117","-0.002433"
"P9713","2003-07","3","-0.007425","-0.008425","-0.039916","-0.037947","0.004767","0.008793","0.016549","0.017625","-0.000798","-0.002297"
"P9713","2003-07","1","-0.007425","-0.008425","-0.040985","-0.039623","0.013269","0.015502","0.021342","0.025673","-0.010745","-0.011725"
"P9714","2003-07","1","-0.012425","-0.011425","-0.037579","-0.037224","0.009863","0.012740","0.018843","0.023404","-0.011744","-0.012870"
"P9714","2003-07","3","-0.012425","-0.011425","-0.037113","-0.036180","0.002209","0.005981","0.014463","0.014936","-0.001027","-0.003391"
"P9714","2003-07","2","-0.012425","-0.011425","-0.039546","-0.040097","0.005469","0.008740","0.015988","0.018093","-0.002504","-0.002221"
"P9709","2003-08","3","-0.034425","-0.035425","0.013131","0.015177","-0.013674","-0.012199","-0.005526","-0.007895","0.000243","-0.000255"
"P9709","2003-08","2","-0.034425","-0.035425","0.011487","0.013921","-0.015327","-0.015023","-0.006584","-0.008204","0.001814","0.002160"
"P9709","2003-08","1","-0.034425","-0.035425","0.010815","0.013060","-0.027073","-0.028841","-0.006823","-0.008796","0.000181","0.001293"
"P9713","2003-08","3","-0.036425","-0.037425","0.013063","0.014946","-0.011381","-0.008099","-0.002885","-0.003722","0.000226","-0.000599"
"P9713","2003-08","1","-0.036425","-0.037425","0.009857","0.011571","-0.021718","-0.021993","-0.003645","-0.004129","-0.000477","-0.000055"
"P9713","2003-08","2","-0.036425","-0.037425","0.010670","0.012689","-0.011852","-0.009847","-0.003371","-0.003472","0.000311","0.000391"
"P9714","2003-08","1","-0.034425","-0.035425","0.011051","0.013249","-0.027073","-0.028841","-0.007944","-0.009629","0.000181","0.001293"
"P9714","2003-08","3","-0.034425","-0.035425","0.013453","0.015465","-0.014081","-0.012631","-0.006203","-0.008407","0.000686","0.000173"
"P9714","2003-08","2","-0.034425","-0.035425","0.011703","0.014095","-0.015327","-0.015023","-0.007306","-0.008716","0.001814","0.002160"
"P9709","2003-09","3","-0.043425","-0.043425","-0.012111","-0.010977","0.003427","0.004809","-0.000615","-0.000117","-0.001726","-0.003717"
"P9709","2003-09","2","-0.043425","-0.043425","-0.011170","-0.010606","0.003454","0.004025","0.002244","0.002803","-0.000355","-0.001484"
"P9709","2003-09","1","-0.043425","-0.043425","-0.011825","-0.011151","0.001189","0.000085","0.001259","0.003168","0.001336","0.002124"
"P9713","2003-09","1","-0.039425","-0.040425","-0.012658","-0.011639","0.001291","-0.000748","0.001717","0.003204","0.001341","0.002505"
"P9713","2003-09","3","-0.039425","-0.040425","-0.012002","-0.010443","0.004314","0.004941","0.001140","0.001167","-0.000139","-0.001851"
"P9713","2003-09","2","-0.039425","-0.040425","-0.012117","-0.011057","0.003788","0.003786","0.002902","0.003118","0.000038","-0.000688"
"P9714","2003-09","3","-0.043425","-0.043425","-0.011209","-0.010159","0.003984","0.005406","-0.000773","-0.000329","-0.000732","-0.002866"
"P9714","2003-09","2","-0.043425","-0.043425","-0.010957","-0.010449","0.003454","0.004025","0.001784","0.002524","-0.000355","-0.001484"
"P9714","2003-09","1","-0.043425","-0.043425","-0.011583","-0.010982","0.001189","0.000085","0.000689","0.002783","0.001336","0.002124"
"P9709","2003-10","3","-0.028425","-0.021425","-0.053534","-0.054531","0.032203","0.038196","0.035179","0.036960","-0.003171","-0.002344"
"P9709","2003-10","2","-0.028425","-0.021425","-0.065705","-0.072196","0.042039","0.049105","0.043491","0.048303","-0.007526","-0.003000"
